"site","ranch","treatment","landuse","year","pair_id","Orycteropus_afer","Proteles_cristata","Syncerus_caffer","Civettictis_civetta","Oryx_beisa","Canis_mesomelas","Diceros_bicornis","Sylvicapra_grimmia","Potamochoerus_larvatus","Tragelaphus_sp","Caracal_caracal","Acinonyx_jubatus","Genetta_genetta","Phacochoerus_africanus","Equus_quagga","Hystrix_cristata","Helogale_parvula","Taurotragus_sp","Loxodonta_sp","Litocranius_walleri","Giraffa_camelopardalis","Nanger_granti","Tragelaphus_strepsiceros","Equus_grevyi","Madoqua_guentheri","Mellivora_capensis","Hippopotamus_amphibius","Aepyceros_melampus","Oreotragus_oreotragus","Alcelaphus_buselaphus","Panthera_pardus","Panthera_leo","Papio_anubis","Erythrocebus_patas","Procavia_capensis","Lepus_saxatilis","Leptailurus_serval","Galerella_sanguinea","Crocuta_crocuta","Raphicerus_campestris","Xerus_erythropus","Hyaena_hyaena","Eudorcas_thomsonii","Chlorocebus_pygerythrus","Kobus_ellipsiprymnus","Ichneumia_albicauda","Ceratotherium_simum","Felis_sylvestris","Lycaon_pictus","Ictonyx_striatus","Bos_taurus","Camelus_dromedarius","Capra_hircus","Equus_asinus","Equus_caballus","Ovis_aries","longitude","latitude","annual_rainfall","frac_veg","erosion","root_dep_res_50cm","soil_org_carb","pH","sand","soil_pc1","soil_pc2"
"KEN-007-D0086","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0,0,3.69,33.207,0,7.379,0,0,0,55.345,0,0,0,0,0,0,0,0,0,0,7.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.85923,0.45777,482.6892395,0.489370872,0.336,0.176,12.1850113,6.326374667,26.08681483,0.048934734,-2.110876098
"KEN-007-D0087","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.146,0,0,0,0,11.073,3.691,0,0,25.838,0,0,0,0,0,0,0,7.382,0,0,3.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.85927,0.47139,477.4948425,0.369874569,0.478,0.202,11.84679267,6.835505,27.63141525,1.365974193,-1.711300723
"KEN-007-D0088","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,11.142,3.714,0,0,0,3.714,0,3.714,0,0,0,18.57,0,0,48.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.85933,0.49834,464.9280396,0.258378787,0.702,0.528,14.80003634,6.611072333,27.77019725,1.556889784,1.040600512
"KEN-007-D0089","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7.422,51.953,0,0,0,3.711,0,0,0,0,22.266,3.711,0,0,77.93,0,0,0,0,0,0,0,3.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8596,0.51217,461.3760986,0.182627013,0.412,0.404,8.606831027,6.722210333,35.16263208,1.759722041,-0.581809014
"KEN-007-D0090","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.545,0,0,0,0,0,0,0,0,0,0,0,0,0,3.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.254,0,0,0,0,0,36.86436,0.52489,455.6364441,0.281640003,0.752,0.458,9.976278077,6.623882333,39.13553133,2.701149906,0.385626844
"KEN-007-D0091","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.697,0,0,0,0,29.574,0,0,0,0,0,18.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.86843,0.48483,468.4633484,0.385344032,0.864,0.42,12.07077315,7.348336333,23.19423792,2.998225785,0.494005314
"KEN-007-D0092","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.069,0,0,0,0,0,40.587,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.87273,0.45786,476.2236023,0.401625005,0.626,0.31,10.99158327,6.404387,25.08499217,1.007210034,-0.728853088
"KEN-007-D0093","Mpala","Conservancy","Conserved",2012,NA,0,0,7.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.102,0,47.983,0,0,11.073,22.146,0,0,0,0,0,3.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.691,0,0,0,0,0,0,0,0,0,0,36.8729,0.47131,471.3218689,0.600869375,0.618,0.164,16.93907011,6.053997333,15.31048783,-0.608387486,-1.481364828
"KEN-007-D0094","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,0,3.703,0,0,0,0,0,0,0,11.109,7.406,0,0,0,0,0,18.515,0,0,7.406,18.515,0,0,129.603,0,0,0,0,7.406,0,0,3.703,0,0,3.703,0,0,0,0,0,0,0,0,0,0,0,14.812,0,0,0,0,0,36.87298,0.49816,459.6468506,0.428855601,0.778,0.266,11.92050349,6.998140667,26.50248658,2.374164291,-0.752878255
"KEN-007-D0095","Mpala","Conservancy","Conserved",2012,NA,3.707,0,0,0,0,0,0,0,0,0,0,0,0,3.707,0,0,0,0,0,0,0,0,0,0,7.414,0,0,0,0,0,3.707,0,3.707,0,0,0,0,0,11.121,0,0,0,0,11.121,0,0,0,0,0,0,51.899,0,0,0,0,0,36.86583,0.51387,459.6060486,0.545098432,0.444,0.27,23.4406733,6.135012,9.558797417,-1.668222048,-0.757453644
"KEN-007-D0096","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.896,0,0,0,0,0,0,3.699,0,3.699,22.197,0,0,3.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.88165,0.48518,464.6764526,0.242373839,0.466,0.422,8.660149443,6.245815333,23.36222667,0.401706351,-0.290194051
"KEN-007-D0097","Mpala","Conservancy","Conserved",2012,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.692,29.538,0,0,0,25.845,0,66.46,0,0,14.769,0,0,0,59.075,0,0,0,0,0,0,0,7.384,0,0,18.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.88635,0.4723,467.3691101,0.179878007,0.458,0.478,8.138636635,6.647605667,28.75807142,1.413644855,0.035281483
"KEN-008-D0001","Mugie","Sanctuary","Conserved",2010,NA,0,0,8.719,0,0,0,0,4.36,0,0,0,0,0,4.36,0,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36,0,0,0,0,0,0,0,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.59722,0.6951,603.7026367,0.501631992,0.626,0.62,15.26166965,6.150194714,14.31762025,-0.226702124,1.656828224
"KEN-008-D0002","Mugie","Sanctuary","Conserved",2010,NA,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.721,0,0,4.36,0,0,0,26.163,0,0,0,0,8.721,0,0,0,0,0,8.721,0,0,39.244,0,0,4.36,0,0,0,0,0,0,0,0,0,0,0,36.59845,0.70867,604.2109375,0.526147804,0.516,0.514,20.04646154,6.332608,16.43560683,-0.428021581,0.896188385
"KEN-008-D0003","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.60999,0.69473,595.4907837,0.55140063,0.426,0.27,22.35920069,6.459597952,19.34492017,-0.513504265,-0.888856852
"KEN-008-D0004","Mugie","Sanctuary","Conserved",2010,NA,0,0,17.457,0,0,0,13.093,0,0,0,0,0,0,0,0,0,0,0,21.821,0,4.364,0,0,0,48.007,0,0,4.364,0,0,0,0,0,0,0,0,0,0,0,34.914,0,0,0,0,4.364,0,0,0,0,0,0,0,0,0,0,0,36.61053,0.70798,596.6462402,0.543649311,0.612,0.524,23.92972137,6.114553667,17.38047192,-0.691372527,1.260144489
"KEN-008-D0005","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,4.386,0,0,0,0,0,0,0,4.386,0,0,4.386,0,0,8.771,0,0,4.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.928,0,4.386,0,0,0,0,0,0,0,0,0,36.61023,0.7201,596.0336914,0.564901462,0.572,0.554,26.88583341,6.006765667,19.91652475,-0.978234945,1.492923169
"KEN-008-D0006","Mugie","Sanctuary","Conserved",2010,NA,0,0,13.101,0,0,0,4.367,0,0,0,0,0,0,0,0,0,0,0,39.303,0,4.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.367,0,0,0,0,0,4.367,0,0,0,0,0,0,0,0,0,0,0,36.61005,0.7337,595.1596069,0.505643553,0.726,0.548,18.49343192,6.31172,16.78912833,0.230275951,1.42477235
"KEN-008-D0007","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.356,17.422,0,0,8.711,0,0,8.711,4.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.356,0,0,0,0,0,0,0,0,0,0,0,36.62266,0.69493,588.2439575,0.561397233,0.58,0.4,26.25288337,6.561701667,17.86574992,-0.223278735,0.427083292
"KEN-008-D0008","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,4.365,0,4.365,0,0,0,0,0,0,0,0,0,0,0,21.825,0,0,8.73,0,0,0,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,0,0,4.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.62276,0.70745,588.0558472,0.570148704,0.818,0.682,31.39133885,6.115884,17.25177317,-0.544172134,2.978716786
"KEN-008-D0009","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,4.365,0,0,0,0,0,0,0,0,0,26.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.62285,0.72051,587.6932983,0.54664416,0.524,0.516,17.36608911,6.103372333,14.67654283,-0.718003984,0.835584335
"KEN-008-D0010","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.366,0,0,0,0,0,0,8.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.62263,0.7336,587.1731567,0.514394426,0.486,0.586,13.33108319,6.458221,15.76478983,0.085581172,1.108283906
"KEN-008-D0011","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.363,0,0,0,0,8.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.62347,0.74589,586.6057739,0.43989776,0.412,0.67,13.86970168,6.189498667,18.10436711,-0.392812131,1.57264554
"KEN-008-D0012","Mugie","Sanctuary","Conserved",2010,NA,0,13.692,0,0,0,0,0,4.564,0,0,0,0,0,13.692,0,0,0,0,4.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.62329,0.75835,586.0728149,0.507896682,0.748,0.554,27.4838046,6.107726667,14.76248658,-0.710711497,1.843210755
"KEN-008-D0013","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,13.061,8.707,0,0,0,0,0,4.354,13.061,0,4.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.63533,0.69508,579.5110474,0.57264425,0.714,0.686,26.91787789,6.614596333,17.63817533,0.26943687,2.670743497
"KEN-008-D0014","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.262,0,0,8.523,0,0,4.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.63532,0.7077,579.4363403,0.559895916,0.46,0.484,18.56329474,5.970263667,17.12147967,-1.030455819,0.532310102
"KEN-008-D0015","Mugie","Sanctuary","Conserved",2010,NA,4.364,0,39.276,0,4.364,0,0,0,0,0,0,0,0,8.728,471.316,0,0,113.465,4.364,0,0,61.096,0,87.281,0,0,0,8.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.364,0,0,0,0,0,0,0,0,0,0,0,36.63632,0.72044,575.0653076,0.514645623,0.72,0.698,16.51907121,6.126261,18.37885958,0.196309404,2.376614707
"KEN-008-D0016","Mugie","Sanctuary","Conserved",2010,NA,0,0,4.546,0,0,0,0,0,0,0,0,0,0,4.546,18.182,0,0,0,36.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.546,0,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.63579,0.73321,574.9605103,0.936296081,0.39,0.492,17.41553427,6.716957524,16.19022999,-0.017225727,0.440779082
"KEN-008-D0017","Mugie","Sanctuary","Conserved",2010,NA,0,0,21.822,0,0,0,8.729,0,0,0,0,0,0,4.364,39.28,0,0,4.364,21.822,0,0,0,0,26.187,0,0,0,4.364,0,0,0,8.729,0,0,0,0,0,0,0,0,0,0,0,0,4.364,0,0,0,0,0,0,0,0,0,0,0,36.63612,0.74573,574.8355103,0.702801827,0.816,0.418,23.56821766,6.18375,12.16325083,-0.383861684,0.883430945
"KEN-008-D0018","Mugie","Sanctuary","Conserved",2010,NA,0,0,4.364,0,0,0,4.364,0,0,0,0,0,0,8.728,0,0,0,0,30.549,0,0,0,0,0,8.728,0,0,0,0,0,0,4.364,0,0,0,0,0,0,8.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.63462,0.75918,578.430542,0.53314761,0.762,0.546,21.8291848,6.301688667,15.89634142,0.04941906,1.598451336
"KEN-008-D0019","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.63537,0.77097,574.6569824,0.608646909,0.376,0.524,27.5616201,5.981636,15.95345683,-1.846202459,1.006950117
"KEN-008-D0021","Mugie","Sanctuary","Conserved",2010,NA,8.706,0,4.353,0,0,0,0,0,0,0,0,0,0,4.353,26.119,4.353,0,0,0,0,0,30.472,0,0,0,0,0,0,0,13.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.64784,0.69483,566.2721558,0.537142616,0.304,0.35,13.86450269,6.451220667,16.00904375,-0.51632283,-0.823032499
"KEN-008-D0022","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.317,0,0,4.329,4.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.64853,0.708,566.4755249,0.55239726,0.468,0.472,16.29517359,6.110279667,17.28999208,-0.641723374,0.379158986
"KEN-008-D0023","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.038,0,0,12.519,0,0,4.173,0,0,0,0,0,0,0,0,8.346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.173,0,0,0,0,0,0,0,0,0,0,0,36.64796,0.7209,566.6207886,0.520143643,0.77,0.698,14.27200902,6.091164667,17.87050742,0.379293986,2.3812083
"KEN-008-D0024","Mugie","Sanctuary","Conserved",2010,NA,4.338,0,0,0,4.338,4.338,0,0,0,0,0,0,0,8.676,4.338,4.338,0,4.338,4.338,0,4.338,17.352,0,0,0,0,0,17.352,0,0,4.338,0,0,0,0,0,0,0,0,17.352,0,4.338,0,0,4.338,17.352,0,0,0,0,0,0,0,0,0,0,36.64799,0.73364,566.7594604,0.494144822,0.382,0.59,10.68624454,6.275060857,21.5869155,0.048941204,0.82646063
"KEN-008-D0025","Mugie","Sanctuary","Conserved",2010,NA,0,4.343,4.343,0,0,0,0,0,0,0,0,0,0,0,4.343,0,0,0,21.717,0,0,0,0,0,26.06,0,0,4.343,0,0,0,13.03,0,0,0,0,0,0,0,0,0,26.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6471,0.74807,566.9781494,0.592148446,0.29,0.352,27.26360547,6.316599,18.92306825,-1.400672698,-0.363655341
"KEN-008-D0026","Mugie","Sanctuary","Conserved",2010,NA,0,0,4.358,0,0,0,8.716,0,0,0,0,0,0,0,0,34.863,0,0,21.789,0,4.358,0,0,0,0,0,0,0,0,0,4.358,0,0,0,0,0,0,0,13.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6487,0.7596,567.1572266,0.412374874,0.762,0.426,14.43609375,6.868502333,12.24476193,1.125826033,0.520196279
"KEN-008-D0027","Mugie","Sanctuary","Conserved",2010,NA,0,0,4.361,0,0,0,4.361,0,0,0,0,0,0,43.606,0,0,0,0,13.082,0,0,0,0,0,8.721,0,0,21.803,0,0,4.361,0,0,0,0,4.361,0,0,4.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6483,0.77163,567.3811035,0.53963962,0.582,0.502,23.01376426,5.929528333,13.26685292,-1.27878483,1.048921166
"KEN-008-D0028","Mugie","Sanctuary","Conserved",2010,NA,0,0,4.352,0,4.352,0,8.703,0,0,0,0,0,0,4.352,8.703,0,0,0,0,0,13.055,26.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.461,0,0,4.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.66083,0.69514,557.3960571,0.507144658,0.468,0.604,12.86792909,6.136515333,17.60668942,-0.321910327,1.172404668
"KEN-008-D0029","Mugie","Sanctuary","Conserved",2010,NA,0,13.134,0,0,0,0,4.378,0,0,0,0,0,0,4.378,13.134,0,0,4.378,0,0,4.378,17.512,0,0,0,0,0,0,0,0,0,0,0,0,0,13.134,0,0,4.378,4.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.66142,0.7078,557.8320923,0.507149237,0.492,0.464,14.61795718,6.333630667,16.94066783,-0.145283326,0.306170805
"KEN-008-D0030","Mugie","Sanctuary","Conserved",2010,NA,16.678,0,8.339,0,0,0,0,0,0,0,0,0,0,0,12.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.66047,0.71973,558.1799927,0.559889961,0.48,0.378,16.41094085,5.922193,18.14373983,-0.896014769,-0.258816781
"KEN-008-D0031","Mugie","Sanctuary","Conserved",2010,NA,4.339,0,0,0,0,0,0,0,0,0,0,0,0,0,39.047,0,0,4.339,8.677,0,4.339,8.677,0,0,0,0,0,0,0,0,0,8.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.66127,0.73363,558.5530396,0.557394458,0.484,0.508,21.01593709,6.190676667,15.4985155,-0.860036516,0.841424115
"KEN-008-D0032","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,30.394,0,0,0,0,0,0,0,0,0,104.209,0,0,4.342,8.684,0,8.684,26.052,0,4.342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.66082,0.74602,558.9481812,0.505402621,0.568,0.464,24.56419894,6.263722,14.78031233,-0.797899409,0.80968244
"KEN-008-D0033","Mugie","Sanctuary","Conserved",2010,NA,0,0,8.71,0,0,8.71,8.71,0,0,0,0,0,0,0,8.71,0,0,0,13.066,0,0,0,0,0,13.066,0,0,8.71,0,0,0,0,0,0,0,0,0,0,13.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.66123,0.75838,559.3703613,0.496648741,0.466,0.442,20.73390674,6.671098,15.66449083,-0.1413615,0.343344782
"KEN-008-D0034","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.67315,0.69518,548.5039673,0.515138926,0.55,0.498,16.68719651,6.086774,26.66986183,0.121099116,0.64993374
"KEN-008-D0035","Mugie","Sanctuary","Conserved",2010,NA,0,0,4.32,0,8.64,0,4.32,0,0,0,0,0,0,8.64,43.202,0,0,0,0,0,0,17.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6736,0.70764,549.2036133,0.518652717,0.468,0.468,15.7304068,6.316445333,16.36594275,-0.339737136,0.338213754
"KEN-008-D0036","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.959,0,0,4.32,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.67361,0.72024,549.7619629,0.545893343,0.462,0.33,13.23148449,5.819449,18.66351567,-0.897840679,-0.743652075
"KEN-008-D0037","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,25.911,0,0,0,0,0,0,0,0,0,17.274,0,0,25.911,0,0,0,4.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.67352,0.73287,550.3678589,0.575393706,0.558,0.57,27.11177011,6.500269333,14.5764205,-0.578323821,1.627915362
"KEN-008-D0038","Mugie","Sanctuary","Conserved",2010,NA,0,0,30.308,0,151.538,4.33,0,0,0,0,0,0,0,8.659,164.527,0,0,69.274,4.33,0,0,229.472,0,0,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,21.648,0,0,0,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,36.67343,0.74617,551.0103149,0.503398157,0.666,0.57,17.57552909,6.145856333,17.33885333,-0.094666195,1.439644098
"KEN-008-D0039","Mugie","Sanctuary","Conserved",2010,NA,0,0,4.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6865,0.70777,536.329895,0.512399135,0.434,0.528,11.98913919,6.061899,20.21632219,-0.340106383,0.536092966
"KEN-008-D0040","Mugie","Sanctuary","Conserved",2010,NA,0,0,51.943,0,0,0,0,0,0,0,0,4.329,0,0,0,0,0,4.329,0,0,0,4.329,0,4.329,0,0,0,0,0,8.657,0,0,0,0,0,0,0,0,8.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6859,0.72086,541.3870239,0.671390021,0.764,0.354,29.16179433,5.854018333,14.19140358,-1.283486399,0.538856315
"KEN-008-D0041","Mugie","Sanctuary","Conserved",2010,NA,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.659,0,0,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.68623,0.73333,538.18396,0.532653524,0.424,0.5,23.33655191,6.133607333,15.36532483,-1.264372878,0.770592192
"KEN-008-D0042","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.69875,0.72061,528.9577026,0.536135451,0.584,0.612,13.8721837,6.070112333,23.46503433,0.196167518,1.419618078
"KEN-008-D0043","Mugie","Sanctuary","Conserved",2010,NA,0,0,8.646,0,0,0,0,0,0,0,0,0,0,0,276.674,0,0,129.691,0,0,0,82.137,0,82.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6993,0.73338,530.1621094,0.435145885,0.368,0.488,11.5751303,6.141292,20.45025567,-0.36506964,0.130956746
"KEN-008-D0044","Mugie","Sanctuary","Conserved",2010,NA,0,0,0,0,8.649,0,0,0,0,0,0,0,0,0,4.325,0,0,12.974,0,0,0,0,0,8.649,0,0,0,0,0,4.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.71229,0.72076,520.4893799,0.537390365,0.456,0.506,16.1436532,6.507401,18.52012433,0.057031949,0.585391772
"KEN-009-D0001","Tiememut","Group","Pastoral",2008,NA,3.769,0,0,0,0,0,0,3.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.769,0,0,0,0,0,0,0,0,7.538,0,0,0,15.076,36.94682,0.49142,441.8955078,0.417123546,0.528,0.482,13.36581983,6.769213,22.90854008,1.104967507,0.410054511
"KEN-009-D0002","Tiememut","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.082,0,3.082,0,33.905,36.94792,0.50928,437.984436,0.407620936,0.354,0.356,10.53988072,6.316795,23.18390475,0.064469641,-0.86706145
"KEN-009-D0003","Tiememut","Group","Pastoral",2008,NA,0,0,0,0,0,5.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.544,0,0,0,0,0,0,0,0,0,0,5.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.709,36.95402,0.49751,439.3605347,0.202109602,0.828,0.728,6.429442714,6.758324,37.73122489,3.345074467,2.275515429
"KEN-009-D0004","Tiememut","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.595,0,0,0,0,0,0,0,0,0,0,4.595,0,0,0,0,0,0,0,0,0,4.595,0,0,0,0,0,0,0,0,0,4.595,36.95563,0.51836,435.7914429,0.163366054,0.886,0.42,6.29692486,6.378241333,36.02171608,2.682426511,0.22892043
"KEN-009-D0005","Tiememut","Group","Pastoral",2008,NA,0,0,0,0,0,8.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.916,0,0,0,0,0,0,0,0,0,0,0,8.749,0,0,0,0,36.9559,0.5,439.3605347,0.374596063,0.73,0.48,8.625635611,7.303100667,28.232388,3.120271767,0.529399742
"KEN-009-D0006","Tiememut","Group","Pastoral",2008,NA,0,0,0,0,0,0,0,10.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.312,3.656,0,0,0,54.837,36.956,0.55338,426.8171387,0.439612081,0.806,0.38,11.41027769,6.520803333,22.79761433,1.528635731,0.090851927
